callsign,originCountry,lat,lon,alt,vel,dir,cat
TVF79AN ,France,43.977,4.6101,12184.38,206.93,358.01,0
TVF46XW ,France,48.6784,2.1997,480.06,71.11,61.95,0
SWA2422 ,United States,30.4421,-82.675,7117.08,198.16,276.11,0
EWG67A  ,Germany,49.6251,2.129,11574.78,197.6,41.2,0
IBE07SK ,Spain,45.7118,10.2553,11277.6,234.37,230.79,0
IBE06AC ,Spain,41.1939,-2.9598,4541.52,192.81,228.57,0
ASA1350 ,United States,37.5489,-122.2034,822.96,90.88,297.29,0
SWA1922 ,United States,29.8062,-111.0199,12192.0,265.14,2.22,0
EWG6GT  ,Germany,49.6862,11.6157,10972.8,232.43,303.9,0
EAG35E  ,United Kingdom,54.7854,-5.6713000000000005,998.22,99.79,219.35,0
SWA2756 ,United States,38.3341,-110.2531,11277.6,250.43,57.16,0
ASA1430 ,United States,32.6831,-117.1351,10096.5,247.17,137.11,0
N9298J  ,United States,27.6972,-82.5228,365.76,57.42,306.25,0
RYR92ZL ,Malta,40.7031,12.7207,10553.7,228.89,186.58,0
N9075Q  ,United States,29.4718,-98.8198,929.64,67.3,315.31,0
SCA7    ,United States,33.6787,-112.2441,998.22,51.98,88.3,0
DAL802  ,United States,34.6353,-117.2129,7802.88,251.53,54.49,0
EWG253  ,Germany,47.7757,0.6429,10972.8,182.98,44.43,0
DAL413  ,United States,36.4625,-113.8993,10058.4,243.98,69.77,0
N8414N  ,United States,44.6036,-93.2048,457.2,36.79,42.17,0
EWG91L  ,Germany,46.0734,10.8009,11590.02,231.55,42.66,0
N928CE  ,United States,32.5082,-93.7611,426.72,53.03,219.09,0
AAL1682 ,United States,39.7617,-82.1173,10972.8,193.13,298.48,0
N89JT   ,United States,33.869,-83.4055,9448.8,191.19,153.64,0
SVX43   ,United States,61.1663,-149.984,,5.92,70.31,0
N8119H  ,United States,42.6726,-70.6996,868.68,57.95,125.24,0
N1029H  ,United States,30.1404,-98.5815,1371.6,49.87,317.09,0
N182SV  ,United States,36.5224,-79.2018,2773.68,83.33,124.18,0
N733LC  ,United States,27.1866,-81.4023,11452.86,236.05,325.03,0
EDV4816 ,United States,45.2103,-74.4052,4404.36,209.56,58.14,0
JBU565  ,United States,29.6415,-82.0228,10058.4,248.57,170.11,0
TWY89   ,United States,36.4152,-120.6784,10309.86,269.2,135.62,0
N390TC  ,United States,27.9788,-82.8268,1219.2,53.79,236.31,0
AAL2002 ,United States,34.3097,-116.7382,7040.88,192.36,244.33,0
TVF64XP ,France,51.8843,-1.6757,11277.6,261.77,148.75,0
N965MS  ,United States,34.0697,-118.0051,586.74,43.8,77.11,0
FFT687  ,United States,40.7398,-97.8947,9761.22,217.77,272.17,0
VIR21K  ,United Kingdom,39.3305,-77.3614,1851.66,146.12,178.99,0
TVF7441 ,France,50.7881,6.192,11590.02,251.32,208.09,0
RYR2CD  ,Malta,38.4535,13.5984,8397.24,187.91,166.38,0
TVF22SY ,France,43.9618,1.4597,11582.4,197.79,357.17,0
N745DS  ,United States,40.1523,-111.6578,1676.4,54.33,322.7,0
TRA78T  ,France,50.7885,4.0353,4236.72,162.66,56.61,0
RYR347D ,Malta,39.0663,1.0022,10363.2,225.73,9.31,0
RYR13EJ ,Malta,39.6863,2.1514,11277.6,237.1,256.96,0
AMX495  ,Ireland,34.2615,-109.6283,10668.0,246.67,127.97,0
XSR212  ,United States,32.335,-100.2556,7924.8,184.7,257.12,0
VAR832  ,United States,32.9292,-112.0285,1958.34,63.67,254.05,0
LXJ483  ,United States,27.9957,-99.2823,11049.0,220.12,204.29,0
AAL1646 ,United States,25.8044,-80.2175,693.42,111.24,87.35,0
N415KG  ,United States,29.1767,-98.2624,960.12,53.11,338.4,0
ERU316  ,United States,30.5964,-81.4604,2750.82,95.01,4.97,0
N9298W  ,United States,32.7017,-96.2671,121.92,32.92,0.0,0
SWG6176 ,Canada,38.1626,-91.5302,11277.6,300.56,115.12,0
AAY308  ,United States,35.7548,-86.4392,5120.64,208.59,162.64,0
SKW5646 ,United States,43.5721,-88.3156,3307.08,136.72,348.06,0
SAS2884 ,Ireland,57.4472,12.0527,9883.14,231.98,356.31,0
SWA2906 ,United States,41.6868,-87.6269,914.4,82.19,339.86,0
VIV2027 ,Malta,19.8534,-96.9497,8976.36,230.42,107.14,0
N61588  ,United States,25.7589,-80.6782,274.32,48.1,237.67,0
SAS38L  ,Ireland,62.4405,9.0238,10675.62,203.61,49.51,0
N510EE  ,United States,40.2465,-89.3892,5905.5,139.01,136.5,0
DAL2168 ,United States,33.5803,-84.6929,3040.38,155.84,193.94,0
N333FV  ,United States,32.8524,-79.6941,0.0,33.83,278.75,0
RYR6DZ  ,Malta,52.3678,13.5075,,0.0,157.5,0
RYR4423 ,Ireland,50.4507,10.0986,10972.8,230.74,256.99,0
TVF3433 ,France,45.8192,-0.1263,11582.4,186.12,26.42,0
N636CM  ,United States,42.1055,-87.8754,472.44,48.97,160.99,0
CFZWW   ,Canada,49.1895,-113.891,5250.18,65.01,140.14,0
TVF83YK ,France,45.4914,3.0478,9448.8,255.86,133.13,0
TVF8603 ,France,45.4128,5.7467,11590.02,210.9,327.05,0
N510FH  ,United States,26.1411,-81.562,952.5,45.88,210.3,0
CFSPS   ,Canada,52.1409,-105.9976,1226.82,56.08,88.95,0
TVF8777 ,France,41.9027,8.4478,11582.4,221.91,335.34,0
N733JW  ,United States,33.1657,-116.4336,2598.42,38.73,239.69,0
SDM6706 ,Russian Federation,55.968,37.7466,2164.08,301.47,0.39,0
RPA4405 ,United States,38.3302,-78.6451,10363.2,199.19,230.55,0
XSR960  ,United States,33.5541,-92.0463,10363.2,203.45,228.9,0
SAS554  ,Ireland,55.6292,12.6735,-76.2,71.77,221.8,0
DAL2094 ,United States,38.7334,-120.8453,5097.78,204.86,53.48,0
N7693W  ,United States,36.2443,-78.3331,792.48,60.88,120.47,0
N804BC  ,United States,33.0087,-111.4551,2377.44,145.75,300.55,0
CXK240  ,United States,32.7291,-112.1684,2560.32,58.97,308.27,0
N333GF  ,United States,30.1506,-97.1093,693.42,72.41,133.56,0
N733KC  ,United States,29.3459,-81.171,609.6,52.43,222.61,0
BCS1YM  ,Malta,50.5128,14.0908,7962.9,227.51,309.95,0
N333GK  ,United States,37.7922,-120.9799,1196.34,53.59,291.39,0
EDV5455 ,United States,37.2046,-80.6545,9753.6,211.39,238.94,0
AAL2392 ,United States,35.1871,-119.8478,6545.58,232.24,110.08,0
RPA5647 ,United States,42.3462,-71.0037,129.54,64.41,306.23,0
GEC8320 ,Germany,52.445,-1.7382,-83.82,71.49,325.85,0
VJA533  ,United States,42.0696,-84.6626,13106.4,275.24,86.46,0
CXK1022 ,United States,33.1065,-111.6049,1059.18,86.25,316.69,0
JMP802  ,Germany,45.3535,9.6907,4572.0,122.53,140.96,0
EJA852  ,United States,39.5621,-100.5392,13106.4,285.21,73.66,0
N4629D  ,United States,33.1298,-117.2703,91.44,30.37,259.26,0
N5611F  ,United States,37.4446,-93.7532,3467.1,101.11,31.26,0
EJA327  ,United States,33.931,-80.6086,12192.0,207.24,193.93,0
DAL1353 ,United States,40.4999,-80.1779,655.32,74.11,271.59,0
N832GC  ,United States,36.0898,-114.2192,1120.14,68.8,83.99,0
,Canada,49.3006,-123.1034,213.36,41.18,25.92,0
AAL369  ,United States,28.1115,-82.7935,9448.8,230.72,146.27,0
SWA3902 ,United States,36.9044,-120.1187,9448.8,253.17,91.28,0
KAL411  ,Republic of Korea,-36.8868,175.0396,1242.06,104.98,181.4,0
CYO491  ,United States,40.8596,-74.0512,121.92,69.25,228.61,0
SWA2344 ,United States,36.8155,-84.5233,10104.12,281.31,69.44,0
,Malta,24.3717,-96.9463,9753.6,235.82,296.57,0
CGHAQ   ,Canada,49.4677,-123.4554,731.52,60.11,353.12,0
N4609Q  ,United States,25.8939,-80.3176,281.94,42.2,1.4,0
NKS422  ,United States,33.537,-86.5312,1165.86,134.83,336.86,0
SWA1809 ,United States,35.81,-112.1279,10972.8,250.72,354.35,0
TRF580  ,United States,32.9854,-96.4308,716.28,60.21,73.11,0
VJA338  ,United States,40.0906,-88.5275,12496.8,270.19,139.94,0
UAL2657 ,United States,29.6805,-95.9162,4053.84,179.75,61.82,0
N336PA  ,United States,39.972,-105.1594,2225.04,57.89,354.39,0
UAL763  ,United States,40.6857,-74.1801,,3.09,47.81,0
UAL2345 ,United States,28.9449,-81.0785,4724.4,191.81,174.3,0
DAL308  ,United States,40.9523,-73.9476,2308.86,132.76,332.54,0
CSN656  ,China,55.9689,37.5991,1135.38,117.64,101.6,0
N222JB  ,United States,40.7832,-87.1713,2438.4,69.02,347.52,0
CAI33EG ,Malta,49.3112,11.005,2308.86,132.43,300.85,0
DAL713  ,United States,35.9819,-114.4296,10972.8,212.42,228.24,0
N410AS  ,United States,34.4027,-83.7507,3048.0,81.71,298.18,0
APZ132  ,Republic of Korea,37.3288,126.5721,868.68,100.35,324.6,0
N960JA  ,United States,28.2486,-82.0274,3360.42,92.2,177.12,0
N774LA  ,United States,33.4649,-111.7243,426.72,36.64,231.84,0
SWA1489 ,United States,37.8932,-79.1884,7010.4,223.61,83.66,0
N436PW  ,United States,33.6855,-112.1183,571.5,40.25,85.6,0
AAR502  ,Republic of Korea,43.1754,27.948900000000002,10668.0,278.76,99.13,0
EZY84QT ,United Kingdom,41.6808,-8.6239,10355.58,195.77,6.64,0
ERU483  ,United States,28.3379,-82.1411,1234.44,54.21,265.1,0
ERU491  ,United States,29.3181,-81.0989,335.28,53.92,254.51,0
EDV5271 ,United States,38.8123,-75.9332,8221.98,245.24,40.41,0
N143PP  ,United States,30.8796,-81.273,4579.62,89.12,2.98,0
VTCLF   ,India,28.4611,76.9448,2301.24,110.92,291.21,0
AAL663  ,United States,31.2892,-122.7748,10050.78,216.9,257.12,0
RYR56CY ,Malta,37.4978,14.6606,2217.42,106.49,179.72,0
AAL1613 ,United States,23.4853,-75.1978,10972.8,231.82,288.23,0
N928GR  ,United States,33.127,-117.2798,,0.0,258.75,0
RYR1SZ  ,Malta,40.5489,0.7312000000000001,10919.46,212.68,42.26,0
RYR38GP ,Malta,51.8497,12.8116,4130.04,154.81,55.83,0
AWI6128 ,United States,38.2126,-84.6865,1379.22,147.04,115.49,0
ACA1042 ,Canada,42.7614,-82.1364,9776.46,270.28,61.34,0
DAL838  ,United States,33.2815,-84.4203,4000.5,212.57,143.46,0
EDV5432 ,United States,40.8246,-77.3171,6705.6,187.87,280.57,0
,United Kingdom,53.3678,-2.2877,,0.0,315.0,0
N745AG  ,United States,36.1615,-115.8005,3238.5,58.36,260.87,0
AAL2440 ,United States,32.3118,-108.7025,10058.4,269.68,102.9,0
EJA436  ,United States,36.1243,-86.2691,4495.8,178.95,108.43,0
FFT1357 ,United States,35.5496,-115.4695,6263.64,193.75,227.8,0
DHR1    ,United States,35.7259,-92.8898,6629.4,203.31,285.41,0
N1046X  ,United States,42.0356,-93.836,396.24,32.62,322.05,0
ROU1653 ,Canada,37.1526,-76.3214,9448.8,237.65,32.18,0
RYR1NR  ,Malta,45.5012,9.5104,2346.96,143.25,183.29,0
AWI6082 ,United States,39.8835,-93.7359,9136.38,235.88,73.66,0
SWA3223 ,United States,40.0307,-75.5155,5791.2,173.25,226.93,0
AAL987  ,United States,24.4092,-78.0998,10363.2,231.43,303.76,0
SEJ145  ,India,26.9151,76.8863,10386.06,245.42,179.04,0
EWG3535 ,Germany,42.1179,-1.1916,11582.4,201.69,39.62,0
EWG2TR  ,Germany,50.6741,9.579,10972.8,230.61,6.92,0
WWI63   ,United States,39.534,-100.6616,11277.6,288.11,73.51,0
N38580  ,United States,42.6459,-70.7463,541.02,33.51,252.12,0
EWG4105 ,Germany,40.0418,20.6206,11590.02,228.77,327.49,0
JRE774  ,United States,26.4127,-80.1762,472.44,107.48,122.09,0
RYR99HC ,Malta,46.5865,12.0304,10668.0,217.11,233.67,0
OST32   ,United States,36.098,-96.736,1485.9,74.89,95.12,0
N443DB  ,United States,26.993,-82.7559,5745.48,220.47,135.95,0
N2889T  ,United States,37.4799,-121.5108,1813.56,56.11,357.9,0
N788JA  ,United States,28.7041,-81.5803,,,101.25,0
RPA3488 ,United States,43.9763,-74.2797,7795.26,199.66,320.86,0
AOJ96M  ,Austria,53.6844,-5.7236,12192.0,239.93,272.33,0
UAL1862 ,United States,20.6013,-69.8652,8229.6,241.67,151.8,0
SKW3300 ,United States,36.0846,-115.1397,,0.0,275.62,0
DAL2990 ,United States,30.4916,-81.7152,121.92,73.05,70.67,0
UAL446  ,United States,36.0764,-115.1469,,13.38,90.0,0
N7695D  ,United States,32.6785,-96.6513,388.62,47.96,38.47,0
VIV684  ,Mexico,27.0472,-99.4155,8191.5,244.05,14.15,0
JBU688  ,United States,39.4312,-106.4207,10668.0,259.69,72.71,0
N8262D  ,United States,33.2911,-80.0405,906.78,52.16,5.09,0
SKW3786 ,United States,40.3175,-73.8025,2659.38,161.24,133.06,0
N243SF  ,United States,46.6635,-114.0348,10294.62,239.69,345.46,0
XBNCK   ,Mexico,18.9746,-98.4369,2804.16,54.53,193.64,0
SKW3982 ,United States,41.4935,-82.8879,11277.6,259.08,92.85,0
ZOS     ,Australia,-33.9342,147.4594,2971.8,94.67,89.07,0
N115RJ  ,United States,36.0973,-91.4375,12192.0,181.23,237.17,0
UAL560  ,United States,40.14,-75.0465,3779.52,210.71,43.32,0
LXJ428  ,United States,42.2575,-99.3996,12192.0,217.81,247.8,0
UAL668  ,United States,21.1932,-69.9155,9753.6,235.14,303.31,0
UAL1948 ,United States,29.8325,-101.386,10363.2,224.21,311.19,0
UAL2080 ,United States,38.6128,-77.1055,1280.16,104.99,178.32,0
N222LF  ,United States,39.0962,-84.4228,,8.75,334.69,0
FTT7    ,United States,26.9801,-81.4943,762.0,46.94,117.41,0
N290GS  ,United States,35.2186,-113.4477,11811.0,230.33,117.54,0
N145NE  ,United States,42.6871,-71.1572,449.58,56.6,169.0,0
N12XG   ,United States,37.2122,-79.312,2834.64,85.65,51.34,0
DAL530  ,United States,39.0733,-91.3011,9037.32,207.26,288.08,0
N143TA  ,United States,34.9266,-81.3499,7924.8,138.39,193.11,0
N327SP  ,United States,26.290399999999998,-80.1412,640.08,47.66,302.66,0
N245NH  ,United States,38.2354,-85.648,182.88,28.11,235.44,0
UAL2003 ,United States,38.6655,-91.2509,10675.62,295.09,103.82,0
AAL535  ,United States,38.3377,-77.4973,10660.38,249.64,57.88,0
AAL1988 ,United States,31.9818,-105.9798,10355.58,194.24,263.31,0
QXE2050 ,United States,47.0399,-120.5254,7010.4,206.45,108.75,0
GRB215  ,United States,36.9401,-76.1569,609.6,77.97,265.08,0
DAL1090 ,United States,44.3727,-115.0079,10363.2,229.15,296.68,0
RYR1HD  ,Malta,50.0783,19.8034,,0.0,351.56,0
N631BR  ,United States,41.0965,-72.1318,998.22,80.63,195.54,0
UAL1276 ,United States,29.1935,-100.5998,10058.4,252.07,137.98,0
TTE520  ,United States,42.3901,-113.6551,7010.4,198.9,55.86,0
DAL53   ,United States,41.0182,-72.4471,4069.08,184.0,251.92,0
N123HK  ,United States,33.4887,-90.7591,9601.2,172.27,227.78,0
MVK63   ,United States,44.225,-94.0686,1318.26,59.43,253.92,0
MVK88   ,United States,44.1256,-93.0993,1295.4,79.01,100.51,0
N327RX  ,United States,43.0221,-82.4763,13106.4,207.09,267.01,0
RPA4506 ,United States,36.0065,-79.9958,9144.0,200.61,201.83,0
ASA356  ,United States,42.4865,-71.2813,2971.8,163.97,104.91,0
N145LR  ,United States,43.8705,-94.0057,6530.34,241.49,87.56,0
AAL1887 ,United States,34.284,-82.9523,8686.8,211.49,235.3,0
UAL8120 ,United States,41.973,-87.9149,,8.23,2.81,0
N3021C  ,United States,42.5274,-71.7424,396.24,52.24,57.88,0
AUA787  ,Austria,47.5813,18.6363,10027.92,211.64,126.9,0
JBU723  ,United States,35.1972,-115.4843,9753.6,212.89,226.66,0
UAL2268 ,United States,39.4804,-79.4408,7741.92,250.21,102.95,0
SWA3187 ,United States,32.8288,-97.961,11582.4,250.66,16.58,0
DAL1578 ,United States,47.1532,-117.4186,10668.0,238.04,96.2,0
AUA5LG  ,Austria,45.6149,8.7377,152.4,62.26,349.53,0
AVL412  ,United States,38.2986,-77.615,1341.12,46.65,311.42,0
AUA39B  ,Austria,50.1004,15.0748,9136.38,248.31,344.01,0
SWA2870 ,United States,31.2073,-89.324,12192.0,197.11,277.35,0
N79EV   ,United States,36.662,-114.264,2560.32,37.36,231.71,0
RYR352G ,Ireland,47.6769,15.3374,11582.4,232.25,301.97,0
EJU19EC ,Austria,54.6927,-3.3323,10668.0,256.22,156.57,0
EJU52WN ,Austria,50.2522,-1.8443,8823.96,259.79,205.45,0
SWA4729 ,United States,36.786,-89.6183,7924.8,207.89,274.26,0
RYR58EK ,Poland,52.3918,13.9437,11277.6,220.78,91.6,0
XSR361  ,United States,35.3519,-95.4769,13106.4,197.06,179.1,0
SKW4833 ,United States,40.1051,-88.4462,8534.4,234.76,195.38,0
EJA942  ,United States,38.4202,-86.1188,10363.2,234.09,180.76,0
N12ZG   ,United States,41.6967,-111.9576,2255.52,91.81,348.69,0
N8467B  ,United States,39.8291,-85.0956,1706.88,81.1,103.95,0
N140HM  ,United States,33.7362,-86.9933,3909.06,163.4,304.74,0
N2121F  ,United States,44.5186,-96.7778,1295.4,34.21,347.85,0
ANA8401 ,Japan,45.5487,-90.7961,9753.6,218.65,322.46,0
AUA377M ,Austria,52.3213,6.7654,7056.12,204.48,308.97,0
FDX32   ,United States,52.7278,2.9442,10363.2,221.19,294.9,0
N5630F  ,United States,34.1204,-117.8109,701.04,55.58,88.41,0
AUA307D ,Austria,51.1711,14.2808,10972.8,230.62,347.11,0
N79FF   ,United States,40.4243,-104.6429,1752.6,42.35,220.07,0
CKK225  ,China,42.6513,-89.8155,7109.46,237.57,107.26,0
RYR8DK  ,Ireland,45.1908,7.6459,,1.54,261.56,0
N6607U  ,United States,39.9674,-104.4825,1744.98,86.81,294.13,0
JBU2448 ,United States,19.248,-70.5185,7162.8,234.79,324.81,0
N140JG  ,United States,27.9925,-81.7279,487.68,67.68,223.77,0
N703SA  ,United States,37.2653,-80.1045,10363.2,213.88,229.68,0
,United States,39.1718,-76.6865,,0.0,225.0,0
SDE751  ,Canada,51.1291,-114.0242,,11.32,343.12,0
N193CS  ,United States,36.7938,-98.8417,8359.14,161.3,297.55,0
DAL2587 ,United States,36.1891,-83.0506,9448.8,241.46,17.35,0
N115TR  ,United States,32.9396,-111.2641,12496.8,278.87,103.55,0
ANZ069M ,New Zealand,-38.1685,174.4321,4876.8,138.43,195.74,0
UAL1478 ,United States,38.5185,-78.2219,10363.2,206.53,227.93,0
SWA2958 ,United States,36.0854,-115.1646,632.46,54.33,24.62,0
SLH701  ,United States,41.3962,-97.5913,3893.82,121.87,130.55,0
N188WR  ,United States,32.9355,-97.429,6233.16,205.36,259.9,0
RPA5789 ,United States,41.4497,-76.7778,10363.2,195.64,240.2,0
SWA4204 ,United States,37.7365,-120.0609,8839.2,204.34,149.43,0
RKJ16   ,United States,26.1964,-80.1925,106.68,67.67,84.77,0
LXJ366  ,United States,43.506,-116.0494,1653.54,84.91,295.48,0
FFT1340 ,United States,37.4689,-121.9384,1470.66,144.58,88.98,0
VXP193  ,United States,40.3236,-123.5405,7559.04,189.55,327.86,0
TCF636  ,United States,28.0146,-80.8003,609.6,46.37,326.31,0
N888MP  ,United States,37.7324,-103.3363,7620.0,147.08,132.73,0
UAL1915 ,United States,41.9859,-94.4042,10363.2,201.55,261.04,0
PDT5934 ,United States,37.269800000000004,-76.0099,4008.12,184.76,27.35,0
N21038  ,United States,41.3712,-95.754,1043.94,41.68,1.4100000000000001,0
EZS84GY ,Austria,46.1374,5.9614,1112.52,96.04,45.43,0
N530RH  ,United States,34.8921,-77.3243,2689.86,117.21,47.13,0
FFT1968 ,United States,40.1741,-110.7391,11285.22,232.88,125.83,0
EJA395  ,United States,42.4391,-71.3981,1013.46,104.33,352.35,0
N3158F  ,United States,43.886,-91.8231,1981.2,57.12,308.42,0
RYR6BM  ,Poland,57.1403,23.9434,1028.7,103.08,117.33,0
AAL1921 ,United States,35.8909,-77.8833,10972.8,215.36,214.98,0
RYR6907 ,Poland,51.3382,12.7669,11277.6,224.8,96.7,0
RYR2PK  ,Poland,49.7283,16.6898,11277.6,219.75,44.05,0
VOI3003 ,Mexico,30.0076,-112.1075,10980.42,231.73,309.41,0
RYR676  ,Poland,54.3733,18.4906,,0.0,112.5,0
ANA8512 ,Japan,22.0502,115.3532,8321.04,250.06,91.06,0
AAL1684 ,United States,39.8809,-75.1945,213.36,70.75,255.26,0
RYR83BX ,Poland,44.8495,19.554,11887.2,234.15,157.66,0
JRE390  ,United States,38.7608,-82.9578,12192.0,239.92,191.5,0
CKS223  ,United States,38.5829,-83.7195,6126.48,176.76,281.24,0
N2835Q  ,United States,34.21,-119.2249,274.32,51.97,88.87,0
EJU724X ,Austria,50.4486,2.9237,2301.24,156.08,172.8,0
EAI95C  ,Ireland,53.6065,-2.8127,4876.8,129.9,273.63,0
VHRQC   ,Australia,32.7822,-116.5782,11887.2,267.14,91.88,0
N914ML  ,United States,35.3975,-78.7145,190.5,53.29,220.3,0
RYR6    ,Ireland,49.722,3.3158,10698.48,280.67,213.11,0
N6009M  ,United States,33.274,-111.5037,1363.98,46.52,169.81,0
RYR79HC ,Ireland,45.7841,-3.5949,11277.6,267.0,217.09,0
EJA703  ,United States,30.7453,-84.7865,12496.8,274.27,117.48,0
SWA4930 ,United States,34.537,-95.6309,11887.2,258.56,32.9,0
N713DH  ,United States,30.6926,-81.2336,6705.6,221.69,204.54,0
CST84   ,United States,26.5867,-81.4026,2461.26,133.21,190.01,0
UAL2344 ,United States,38.6,-78.9753,5631.18,215.01,78.13,0
UAL562  ,United States,36.3197,-79.4928,10058.4,263.87,55.16,0
QTR98H  ,Qatar,46.8658,12.5074,10668.0,241.8,116.4,0
RXA3554 ,Australia,-37.6615,144.8353,91.44,0.0,264.38,0
JZA422  ,Canada,51.1285,-113.8409,3116.58,155.43,21.55,0
N817LA  ,United States,31.5623,-93.9535,2575.56,88.84,202.11,0
N250FM  ,United States,26.6555,-81.85210000000001,365.76,49.01,205.49,0
AFL1712 ,Russian Federation,59.1673,55.3533,10668.0,245.69,75.32,0
DAL1784 ,United States,30.3749,-81.7534,10058.4,229.18,357.3,0
LTA817  ,United States,39.6129,-85.5526,1859.28,25.63,308.48,0
VOI5506 ,United States,39.0262,-90.8906,10073.64,236.08,27.51,0
ELY5116 ,Lithuania,46.3966,23.5015,10668.0,222.03,152.84,0
CXK432  ,United States,39.3147,-76.4001,167.64,32.38,315.64,0
N603GR  ,United States,26.7864,-80.331,1234.44,102.54,263.37,0
AFR68M  ,France,34.1401,-112.151,4335.78,173.15,167.82,0
SKW5639 ,United States,49.338,-96.2784,6179.82,207.43,126.53,0
N967MS  ,United States,34.1028,-117.7724,571.5,49.48,86.42,0
N481GJ  ,United States,36.2009,-84.3796,3566.16,121.08,141.04,0
RWZ4523 ,Russian Federation,32.7238,30.9915,10668.0,223.24,174.58,0
ASA402  ,United States,40.6588,-95.8447,10058.4,257.52,118.0,0
ABX3127 ,United States,32.2221,-103.6404,10972.8,201.79,263.85,0
VCJ50M  ,Malta,50.0396,16.2795,13106.4,222.37,229.97,0
ASL66Q  ,Serbia,46.1073,18.4811,10629.9,225.95,119.31,0
AAR194  ,Republic of Korea,37.0255,139.8985,10637.52,288.34,81.28,0
SWA3262 ,United States,40.1483,-101.1636,9753.6,219.51,262.46,0
ASL81X  ,Serbia,44.8509,16.7722,10050.78,231.58,97.79,0
MCK309  ,Germany,45.8476,6.6136,8206.74,189.98,155.86,0
N7644F  ,United States,44.2305,-93.147,1615.44,39.62,0.74,0
ASL68F  ,Serbia,44.9043,20.1105,777.24,94.34,122.3,0
ASL85L  ,Serbia,48.1626,13.5927,10668.0,215.48,113.2,0
ISU43   ,United States,39.4249,-87.3109,472.44,56.02,44.26,0
SWA2267 ,United States,33.2811,-111.6906,3878.58,178.69,136.75,0
ATN3389 ,United States,45.3512,-102.5459,11269.98,243.79,114.56,0
AAL437  ,United States,41.3106,-92.5,10668.0,266.01,91.0,0
RXA6413 ,Australia,-31.1799,152.4155,5486.4,126.31,215.05,0
NKS387  ,United States,30.2147,-93.466,10668.0,258.69,102.99,0
,United States,23.1647,-75.7129,10972.8,237.17,302.69,0
9HASB   ,Malta,45.866,11.5798,12496.8,259.45,124.82,0
SIL136  ,United States,25.1878,-81.7617,2918.46,140.44,173.06,0
CCM55FH ,France,42.8339,6.204,7612.38,231.22,116.85,0
ASL73E  ,Serbia,42.7807,6.0879,10972.8,229.73,49.0,0
ASA1317 ,United States,47.4639,-122.3179,190.5,75.62,180.0,0
N855J   ,United States,40.6417,-74.0229,12496.8,222.17,39.55,0
SWA2897 ,United States,31.5081,-121.6531,10363.2,213.43,257.47,0
ECA2UN  ,Germany,43.8785,1.2894,11887.2,231.2,230.15,0
AEZ839Y ,Malta,45.4345,9.2799,,0.0,264.38,0
VXP693  ,United States,41.0134,-72.7288,3246.12,159.21,153.1,0
NOU     ,Australia,-31.2415,150.0626,7117.08,181.32,338.53,0
N738ME  ,United States,26.6485,-81.3658,1402.08,39.18,60.07,0
N491BL  ,United States,38.287,-85.6609,426.72,40.93,345.44,0
SAA369  ,South Africa,-32.6465,20.204,10972.8,209.54,231.78,0
AVA257  ,United States,5.2728,-74.5719,5082.54,170.05,70.19,0
ASL83N  ,Serbia,47.284,11.3247,11231.88,232.18,100.34,0
UAL8144 ,United States,45.5891,-122.584,,10.8,300.94,0
SWA3444 ,United States,39.0961,-105.5513,7155.18,212.04,50.71,0
N405TK  ,United States,35.8078,-92.6121,7315.2,205.66,263.25,0
BOX531  ,Germany,12.6361,101.3852,8702.04,246.55,345.99,0
JBU1401 ,United States,40.0096,-73.5957,6309.36,197.32,208.84,0
JRE855  ,United States,42.9167,-96.9017,13716.0,180.28,302.06,0
